Problem,Dim,Time,Alg1,Alg2,Winner,F1,F2
rastrigin,13,3.6,probabilistic_descent,de_rand_2_bin,1,19.89916099058999,12.817091523741993
deceptive_cuccu2011_15_2,251,51.2,probabilistic_descent,random_search,0,3.5086933940402923e-17,337402.8934708468
griewank,64,13.8,random_search,generating_set_search,1,904.647784418886,0.0
rastrigin,59,12.8,probabilistic_descent,de_rand_2_bin,0,271.6223497252141,476.9098390278946
rosenbrock,14,3.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,1.917870385267661e6
rastrigin,42,9.4,de_rand_2_bin,generating_set_search,1,280.7250333755743,1.1368683772161603e-13
ackley,50,11.0,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,3.552713678800501e-15,2.683727018393256e-9
rastrigin,8,2.6,generating_set_search,random_search,0,0.0,19.74129069391148
ackley,24,5.8,de_rand_2_bin,probabilistic_descent,0,3.552713678800501e-15,14.303701042960494
griewank,8,2.6,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.052256358079247556,0.007396040334114895
rastrigin,72,15.4,de_rand_2_bin,generating_set_search,1,615.9288251725085,9.094947017729282e-13
ackley,204,41.8,probabilistic_descent,de_rand_2_bin,1,19.269250053590095,15.07349789938022
rastrigin,7,2.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,18.418069247032122,0.0
ackley,169,34.8,de_rand_2_bin,generating_set_search,1,13.982406794099504,1.2684608918789309e-10
griewank,91,19.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1533.3348536566452,0.0
rosenbrock,8,2.6,generating_set_search,de_rand_2_bin,1,7.912661392937157e-16,0.0
rastrigin,109,22.8,probabilistic_descent,de_rand_2_bin,0,673.5836231311575,1129.1789834913402
ackley,12,3.4,probabilistic_descent,generating_set_search,1,1.8399934758119953,7.564437964902027e-11
griewank,6,2.2,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,1,0.0,0.0
ackley,169,34.8,de_rand_2_bin,random_search,0,15.098366448439647,20.666437887814045
ackley,7,2.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,4.1673331452329876e-11,0.0
rastrigin,85,18.0,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,505.4364581171311,5.96975434255944
griewank,8,2.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,7.075793954552982,0.0
ackley,7,2.4,random_search,de_rand_2_bin,1,7.961676307124391,0.0
griewank,40,9.0,generating_set_search,random_search,0,0.0,410.88821991460367
rastrigin,29,6.8,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,0.9949590570932401,127.89288233191297
rastrigin,32,7.4,de_rand_2_bin,random_search,0,160.29411927385263,308.33012743740846
rosenbrock,19,4.8,generating_set_search,probabilistic_descent,0,1.0508343389128668e-15,5.060457310893942e-12
ackley,223,45.6,probabilistic_descent,de_rand_2_bin,1,19.285436513424553,15.698943369437572
deceptive_cuccu2011_15_2,5,2.0,probabilistic_descent,random_search,0,-0.8839229750416988,-0.152737707154877
rosenbrock,186,38.2,adaptive_de_rand_1_bin_radiuslimited,random_search,0,7.883102613161087e-21,1.5420034660224946e9
griewank,9,2.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
griewank,182,37.4,de_rand_2_bin,random_search,0,548.7775508064952,3675.6475528048168
rosenbrock,91,19.2,probabilistic_descent,generating_set_search,1,5.7811081294359636e-11,1.2274969753331236e-15
ackley,91,19.2,generating_set_search,probabilistic_descent,0,1.1572609537324752e-10,18.990821829722574
rosenbrock,138,28.6,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,3.9866238543009485,1.544917816983234e-15
ackley,51,11.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,7.26782900528633e-9,3.552713678800501e-15
ackley,7,2.4,probabilistic_descent,generating_set_search,1,1.9687007579705096e-10,4.9599435669733793e-11
rosenbrock,71,15.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,10865.590795257374,1.5771917945213282e-27
rosenbrock,49,10.8,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,3.986623854300932,31.62586953174002
griewank,6,2.2,probabilistic_descent,random_search,0,0.009857284607821204,1.7133366546534279
rastrigin,10,3.0,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
rosenbrock,32,7.4,probabilistic_descent,random_search,0,2.4829577627335826e-11,4.6514998988846816e7
rosenbrock,275,56.0,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,3.9866247032047872,2.2418236491870385e8
griewank,81,17.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1291.7553016931502,0.0
rastrigin,10,3.0,probabilistic_descent,generating_set_search,1,8.95462647602075,0.0
rastrigin,97,20.4,de_rand_2_bin,generating_set_search,1,960.7417988109257,6.821210263296962e-13
griewank,42,9.4,generating_set_search,random_search,0,0.0,465.15179960356704
rosenbrock,11,3.2,random_search,de_rand_2_bin,1,345068.03060905705,0.0
ackley,7,2.4,de_rand_2_bin,probabilistic_descent,0,0.0,1.9760904024224146e-10
rastrigin,14,3.8,probabilistic_descent,de_rand_2_bin,1,28.853747073181893,20.128931299938642
rastrigin,173,35.6,de_rand_2_bin,generating_set_search,1,2004.7193262345727,6.821210263296962e-12
deceptive_cuccu2011_15_2,6,2.2,probabilistic_descent,de_rand_2_bin,0,-0.7464519628707613,0.0
rastrigin,72,15.4,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,13.929426799305588,630.9418395639266
ackley,36,8.2,generating_set_search,random_search,0,1.0343015333091898e-10,19.003267366252036
rastrigin,7,2.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,14.494717751011677
griewank,6,2.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
griewank,56,12.2,random_search,generating_set_search,1,777.3065841404997,0.0
ackley,177,36.4,random_search,probabilistic_descent,1,20.68949579354775,19.227361285521845
griewank,16,4.2,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,1.1102230246251565e-15,0.0
rosenbrock,26,6.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,7.420222889735142e-30,6.947563016091162e-12
rastrigin,25,6.0,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
griewank,49,10.8,random_search,generating_set_search,1,650.2340318533147,0.0
rastrigin,12,3.4,de_rand_2_bin,probabilistic_descent,0,0.0,10.944544590207286
griewank,204,41.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,2.220446049250313e-16,0.0
rosenbrock,169,34.8,generating_set_search,probabilistic_descent,0,1.4428530010126221e-15,2.1973751382081927e-10
ackley,7,2.4,random_search,de_rand_2_bin,1,8.493103541893976,0.0
griewank,100,21.0,de_rand_2_bin,probabilistic_descent,1,33.738572031812616,1.701971896750365e-13
ackley,10,3.0,de_rand_2_bin,generating_set_search,0,0.0,6.337330660244334e-11
rosenbrock,42,9.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1.0454563076375367e8,1.1962286766771423e-26
deceptive_cuccu2011_15_2,213,43.6,random_search,probabilistic_descent,1,282702.4552417005,2.3039730874666612e-17
griewank,76,16.2,de_rand_2_bin,probabilistic_descent,1,2.4980074854145524,9.781064846947629e-14
rastrigin,76,16.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,962.6316927257601,10.944549628025811
rosenbrock,262,53.4,generating_set_search,probabilistic_descent,0,0.02758507828632072,97.34242694292178
griewank,7,2.4,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,1,0.027093396087305655,0.007396040334116338
rosenbrock,129,26.8,generating_set_search,random_search,0,3.949816475271462e-12,9.368361033128172e8
ackley,48,10.6,de_rand_2_bin,probabilistic_descent,0,1.950084538293595e-11,18.464403327515548
ackley,155,32.0,de_rand_2_bin,generating_set_search,1,13.57082160732999,1.241922120698291e-10
rosenbrock,245,50.0,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,12.323658877268343,3.219839507385392e-15
griewank,256,52.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,5474.715885602632,0.0
griewank,16,4.2,generating_set_search,random_search,0,0.0,52.838222763550775
rosenbrock,20,5.0,adaptive_de_rand_1_bin_radiuslimited,random_search,0,3.9866238542611963,1.0840129928506635e7
rosenbrock,229,46.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,94.42677663682642,2.1669247679105396e9
rosenbrock,15,4.0,generating_set_search,de_rand_2_bin,1,7.813618671697302e-16,0.0
ackley,60,13.0,de_rand_2_bin,probabilistic_descent,0,0.0010624270427399551,18.76375255256919
deceptive_cuccu2011_15_2,9,2.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,5.801323385699472e-21,0.0
rastrigin,45,10.0,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.0,2.2737367544323206e-13
ackley,281,57.2,probabilistic_descent,generating_set_search,1,19.323755783332892,1.3150724953447934e-10
rosenbrock,208,42.6,generating_set_search,probabilistic_descent,0,4.170001843684115,14.678499474571248
rosenbrock,46,10.2,probabilistic_descent,de_rand_2_bin,0,2.0659024595891732e-11,16.036163443266545
deceptive_cuccu2011_15_2,275,56.0,probabilistic_descent,random_search,0,4.6715952158683194e-17,380642.63738228637
rosenbrock,275,56.0,probabilistic_descent,de_rand_2_bin,0,2.3568067459202393e-6,1.8667565872587025e8
rastrigin,22,5.4,probabilistic_descent,generating_set_search,1,51.7377194241937,0.0
rastrigin,14,3.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
deceptive_cuccu2011_15_2,89,18.8,probabilistic_descent,generating_set_search,1,4.975349139758605e-18,1.622261310135263e-19
rastrigin,14,3.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,73.51171957179793,0.0
rastrigin,239,48.8,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,1658.5868888450568,205.9563534415811
rosenbrock,129,26.8,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,5.218191628520552e-28,7.600597379900581e-11
rastrigin,29,6.8,generating_set_search,de_rand_2_bin,0,5.684341886080802e-14,136.1079668995026
rastrigin,15,4.0,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,30.84361957322355,0.0
rastrigin,275,56.0,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,3514.0011389055826,298.4874247527205
rastrigin,158,32.6,random_search,generating_set_search,1,2229.99072410126,6.366462912410498e-12
griewank,19,4.8,de_rand_2_bin,probabilistic_descent,0,0.0,2.3314683517128287e-15
griewank,166,34.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,2.220446049250313e-16,0.0
ackley,11,3.2,random_search,de_rand_2_bin,1,13.335711024167725,3.552713678800501e-15
deceptive_cuccu2011_15_2,186,38.2,de_rand_2_bin,random_search,0,13303.823027416389,232216.2944273972
griewank,91,19.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
rastrigin,17,4.4,generating_set_search,random_search,0,0.0,124.76170641453353
griewank,7,2.4,generating_set_search,random_search,0,0.0,2.5047757168037084
ackley,6,2.2,random_search,probabilistic_descent,1,6.977453647350401,6.611244884879852e-11
griewank,8,2.6,generating_set_search,probabilistic_descent,0,0.007396040334114895,0.012316072519264032
rastrigin,15,4.0,de_rand_2_bin,random_search,0,23.97843154375269,82.39425873060561
rosenbrock,7,2.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,7.932696450934027e-16,0.0
griewank,97,20.4,probabilistic_descent,generating_set_search,1,1.6009416015094757e-13,0.0
griewank,22,5.4,de_rand_2_bin,generating_set_search,1,0.0,0.0
rosenbrock,21,5.2,probabilistic_descent,generating_set_search,1,8.235452370740018e-12,1.2265536375337243e-15
rosenbrock,177,36.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1.540708059562932e9,9.782909691209658e-14
rastrigin,55,12.0,random_search,adaptive_de_rand_1_bin_radiuslimited,1,606.7089258684414,0.9949590570931832
griewank,29,6.8,random_search,probabilistic_descent,1,232.8924907360116,7.882583474838611e-15
ackley,15,4.0,de_rand_2_bin,generating_set_search,0,3.552713678800501e-15,7.853628858356387e-11
deceptive_cuccu2011_15_2,158,32.6,generating_set_search,probabilistic_descent,0,3.7182878321450543e-19,1.3900534353879128e-17
griewank,8,2.6,generating_set_search,random_search,0,0.007396040334114895,4.3549969800435795
rastrigin,144,29.8,de_rand_2_bin,probabilistic_descent,1,1618.7377920760907,944.2108524584173
ackley,20,5.0,generating_set_search,de_rand_2_bin,1,8.523670658178162e-11,3.552713678800501e-15
rastrigin,81,17.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,1.0231815394945443e-12,15.919344913492182
rosenbrock,269,54.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.008832735355588046,13.838686525384206
rastrigin,97,20.4,de_rand_2_bin,random_search,0,960.321887828147,1290.250994517422
deceptive_cuccu2011_15_2,77,16.4,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,3726.057635942388,0.0
ackley,24,5.8,de_rand_2_bin,generating_set_search,0,3.552713678800501e-15,1.0406964179310307e-10
rosenbrock,19,4.8,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,1,3.986623854140929,0.0
griewank,13,3.6,random_search,probabilistic_descent,1,35.40869602583945,4.440892098500626e-16
rosenbrock,10,3.0,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,249550.0558560366
rosenbrock,11,3.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,9.678473696880602e-16,0.0
rastrigin,12,3.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,48.75912549794715,0.0
rosenbrock,15,4.0,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,3.4006704708272932e-12
griewank,15,4.0,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,40,9.0,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,2.98487717127972,1.1368683772161603e-13
rosenbrock,12,3.4,probabilistic_descent,random_search,0,3.103272211291479e-12,1.1241150997409187e6
ackley,14,3.8,random_search,probabilistic_descent,1,14.770810922120027,3.4539343478140307
rosenbrock,262,53.4,generating_set_search,random_search,0,0.00042433431973596265,2.5765189333784976e9
griewank,49,10.8,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,2.4313884239290928e-14
rastrigin,35,8.0,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.9949590570932401,349.7194702263656
ackley,30,7.0,probabilistic_descent,de_rand_2_bin,1,17.09779548316251,3.552713678800501e-15
rosenbrock,190,39.0,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,1.0367880277604503e-15,3.9866238543010164
rosenbrock,6,2.2,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,1,0.0,0.0
griewank,186,38.2,de_rand_2_bin,probabilistic_descent,1,617.3610864287964,6.513678485475793e-13
rastrigin,21,5.2,random_search,probabilistic_descent,1,163.49655164831017,62.682274318372436
rosenbrock,79,16.8,random_search,adaptive_de_rand_1_bin_radiuslimited,1,4.4196586877017444e8,3.986623854300933
rosenbrock,62,13.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,7.665509327452301e-29,1.3526950126338263e-15
rastrigin,24,5.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,214.44860416364287
rosenbrock,6,2.2,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,5.825935240382235e-13,0.0
rastrigin,46,10.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,7.959672456746148,212.92023194884985
rosenbrock,81,17.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,4.520632621747457e8,8.889476325709277e-29
ackley,69,14.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,3.552713678800501e-15,20.07481877750129
griewank,45,10.0,probabilistic_descent,random_search,0,2.55351295663786e-14,531.2366472902845
griewank,5,2.0,generating_set_search,probabilistic_descent,0,0.007396040334115006,0.009857284607821093
rastrigin,23,5.6,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,169,34.8,generating_set_search,random_search,0,5.6843418860808015e-12,2483.980410555208
rosenbrock,39,8.8,de_rand_2_bin,probabilistic_descent,1,0.17063531959186712,2.2558136751048147e-11
griewank,7,2.4,de_rand_2_bin,probabilistic_descent,0,0.0,0.012316072519262589
ackley,102,21.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,3.552713678800501e-15,1.2015632933071174e-10
griewank,74,15.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,1126.8693628430008
griewank,199,40.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,0.009864730797684684,0.04163124835650811
rastrigin,42,9.4,probabilistic_descent,generating_set_search,1,198.9908909741937,2.2737367544323206e-13
rastrigin,44,9.8,generating_set_search,random_search,0,2.2737367544323206e-13,482.3472493955654
rastrigin,6,2.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
griewank,251,51.2,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,2.220446049250313e-16,0.0
rosenbrock,10,3.0,random_search,generating_set_search,1,230790.65273263352,6.66334161005316e-16
rastrigin,256,52.2,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,1909.3147698700213,260.6791016725865
ackley,23,5.6,generating_set_search,probabilistic_descent,0,1.0051337540062377e-10,15.343832013691522
rastrigin,5,2.0,random_search,de_rand_2_bin,1,3.6481615519745603,0.0
rosenbrock,8,2.6,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,46894.60170918219
rosenbrock,72,15.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.0072526827859868e-15,4.4521337338410854e-29
rosenbrock,11,3.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,2.1404616960120764e-12
rosenbrock,50,11.0,de_rand_2_bin,generating_set_search,1,31.931189187980028,1.7448610036245277e-15
deceptive_cuccu2011_15_2,120,25.0,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,1.8932661725304283e-29,7.890883091541998e-18
rosenbrock,8,2.6,random_search,de_rand_2_bin,1,30793.26610123654,0.0
rosenbrock,38,8.6,adaptive_de_rand_1_bin_radiuslimited,random_search,0,1.5925129524149176e-29,1.0167181219559705e8
ackley,7,2.4,probabilistic_descent,de_rand_2_bin,1,1.9447199406386062e-10,0.0
ackley,49,10.8,de_rand_2_bin,random_search,0,1.78811632167708e-10,19.530260177564788
griewank,60,13.0,random_search,adaptive_de_rand_1_bin_radiuslimited,1,805.8837663465695,0.0
griewank,251,51.2,de_rand_2_bin,generating_set_search,1,1157.1091634902289,2.220446049250313e-16
rosenbrock,269,54.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,17.702740630956495,0.0016113414455688002
rastrigin,34,7.8,adaptive_de_rand_1_bin_radiuslimited,de_rand_2_bin,0,0.9949590570931832,185.5580033966866
rosenbrock,23,5.6,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,3.1211281715069332e-27,0.0
ackley,8,2.6,random_search,de_rand_2_bin,1,8.257235390086736,0.0
ackley,107,22.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,7.105427357601002e-15,20.481368276841756
deceptive_cuccu2011_15_2,18,4.6,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.0,1.9164072973756487e-20
rastrigin,12,3.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,49.92042174280165,0.0
griewank,7,2.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
griewank,234,47.8,random_search,generating_set_search,1,5003.592389872689,2.220446049250313e-16
griewank,43,9.6,generating_set_search,probabilistic_descent,0,0.0,2.1760371282653068e-14
ackley,234,47.8,random_search,generating_set_search,1,20.759754274740576,1.3016787647757155e-10
rastrigin,17,4.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rosenbrock,144,29.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,1.408924668367234e-6,3.0705178140563477e-28
griewank,229,46.8,random_search,probabilistic_descent,1,4877.670408447872,1.0460521338018225e-12
griewank,14,3.8,generating_set_search,random_search,0,0.0,46.18775589017063
griewank,7,2.4,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,0.007396040334115006,0.012320988875106575
rastrigin,5,2.0,random_search,probabilistic_descent,1,5.011269926806534,7.105427357601002e-15
rosenbrock,10,3.0,de_rand_2_bin,generating_set_search,0,0.0,8.140939989846211e-16
rastrigin,24,5.8,de_rand_2_bin,generating_set_search,1,75.2593441559037,0.0
rastrigin,123,25.6,de_rand_2_bin,probabilistic_descent,1,1336.3468284935745,768.104735803136
rosenbrock,13,3.6,generating_set_search,probabilistic_descent,0,1.1828219602357744e-15,3.0744930727765954e-12
deceptive_cuccu2011_15_2,138,28.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,155863.73810175678,4.1020767071492614e-29
griewank,144,29.8,random_search,probabilistic_descent,1,2841.6305159397157,3.7536640462576543e-13
deceptive_cuccu2011_15_2,8,2.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,152.03929072822504,0.0
deceptive_cuccu2011_15_2,23,5.6,de_rand_2_bin,probabilistic_descent,1,270.9432926861607,3.2756190131037744e-19
deceptive_cuccu2011_15_2,107,22.4,de_rand_2_bin,generating_set_search,1,6974.9221419901605,2.4899808005074215e-19
rastrigin,63,13.6,probabilistic_descent,random_search,0,301.47124399416725,730.1441814654509
griewank,59,12.8,random_search,generating_set_search,1,830.2814863799214,0.0
rastrigin,15,4.0,generating_set_search,de_rand_2_bin,0,0.0,24.398316345538632
rastrigin,67,14.4,generating_set_search,random_search,0,9.094947017729282e-13,791.7592300066907
ackley,38,8.6,generating_set_search,de_rand_2_bin,1,1.0371437042522302e-10,7.105427357601002e-15
griewank,13,3.6,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,0,0.0,0.007396040334114895
griewank,7,2.4,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,0.0073960403341173375,0.0
rastrigin,97,20.4,generating_set_search,random_search,0,1.0231815394945443e-12,1259.280035216627
rastrigin,11,3.2,de_rand_2_bin,random_search,0,0.0,40.85288184038804
rastrigin,38,8.6,generating_set_search,random_search,0,1.1368683772161603e-13,391.95690584361836
griewank,10,3.0,random_search,adaptive_de_rand_1_bin_radiuslimited,1,16.273132880617624,0.0
rosenbrock,251,51.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,2.29483777380935e9,148.92608524905665
rastrigin,6,2.2,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,0.0,1.9899181141865867
ackley,123,25.6,de_rand_2_bin,random_search,0,12.331900579862204,20.40399705323506
rastrigin,49,10.8,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.9949590570932401,547.4151917051287
deceptive_cuccu2011_15_2,47,10.4,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.0,8.305854705156421e-20
ackley,5,2.0,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,7.477751751139294e-11,0.0
griewank,19,4.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rastrigin,31,7.2,random_search,adaptive_de_rand_1_bin_radiuslimited,1,299.9802377578202,0.0
ackley,12,3.4,generating_set_search,de_rand_2_bin,1,6.190248313941993e-11,3.552713678800501e-15
rosenbrock,13,3.6,random_search,de_rand_2_bin,1,1.2043227045887867e6,0.0
rosenbrock,64,13.8,random_search,generating_set_search,1,2.778760160456756e8,6.268443145036266e-16
griewank,66,14.2,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,944.0895054129255
griewank,26,6.2,random_search,de_rand_2_bin,1,172.88892549295974,0.0
deceptive_cuccu2011_15_2,141,29.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,9113.456751879863,3.470987982972452e-29
ackley,166,34.2,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,14.534493935414583,1.0562484020517418
rastrigin,148,30.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,2096.3831026623257,69.64711384525185
deceptive_cuccu2011_15_2,22,5.4,probabilistic_descent,adaptive_de_rand_1_bin_radiuslimited,1,1.6168568919156317e-19,0.0
rastrigin,13,3.6,de_rand_2_bin,generating_set_search,1,9.234526253333115,0.0
griewank,234,47.8,probabilistic_descent,generating_set_search,1,1.120215031846783e-12,2.220446049250313e-16
rastrigin,6,2.2,de_rand_2_bin,random_search,0,0.0,8.543975794740994
griewank,81,17.2,random_search,generating_set_search,1,1202.091714491058,0.0
ackley,7,2.4,adaptive_de_rand_1_bin_radiuslimited,random_search,0,0.0,8.930883067675945
rosenbrock,37,8.4,random_search,adaptive_de_rand_1_bin_radiuslimited,1,7.616533130571812e7,6.175301773683233e-30
rosenbrock,16,4.2,generating_set_search,random_search,0,7.535989872505035e-16,2.3407381532492237e6
ackley,54,11.8,adaptive_de_rand_1_bin_radiuslimited,probabilistic_descent,0,3.552713678800501e-15,18.687579337092387
ackley,85,18.0,generating_set_search,probabilistic_descent,0,1.1930367804779962e-10,18.984043181261054
rastrigin,9,2.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,0.0,0.0
rosenbrock,72,15.4,de_rand_2_bin,generating_set_search,1,29222.030366409763,1.0854377759277276e-15
griewank,213,43.6,random_search,generating_set_search,1,4429.494556569991,2.220446049250313e-16
griewank,83,17.6,de_rand_2_bin,adaptive_de_rand_1_bin_radiuslimited,1,7.957702036242737,0.012320988875106575
rosenbrock,173,35.6,de_rand_2_bin,generating_set_search,1,3.593873575487407e7,3.4831583095024444e-8
griewank,41,9.2,generating_set_search,random_search,0,0.0,450.2959427506572
rosenbrock,77,16.4,generating_set_search,probabilistic_descent,0,7.677394852916977e-16,2.208067319922169e-9
rosenbrock,56,12.2,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,1,3.9866238543009316,1.6468150259213863e-15
deceptive_cuccu2011_15_2,204,41.8,probabilistic_descent,random_search,0,2.1980358005172274e-17,261210.968903173
rosenbrock,218,44.6,de_rand_2_bin,probabilistic_descent,1,1.0425883657586418e8,1.7121704420255495
rastrigin,25,6.0,generating_set_search,de_rand_2_bin,0,0.0,93.67464565999092
rastrigin,208,42.6,generating_set_search,random_search,0,1.0913936421275139e-11,3107.318683128758
griewank,69,14.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
rastrigin,182,37.4,generating_set_search,random_search,0,5.9117155615240335e-12,2659.480986396847
griewank,129,26.8,generating_set_search,adaptive_de_rand_1_bin_radiuslimited,1,0.0,0.0
rosenbrock,158,32.6,generating_set_search,probabilistic_descent,1,0.0036862248082818847,0.00012212697864416784
griewank,42,9.4,de_rand_2_bin,random_search,0,0.0,455.45943365431197
ackley,5,2.0,probabilistic_descent,generating_set_search,1,7.525713385803101e-11,3.112887725364999e-11
griewank,10,3.0,random_search,adaptive_de_rand_1_bin_radiuslimited,1,12.306166256429988,0.007396040334114895
rastrigin,123,25.6,random_search,adaptive_de_rand_1_bin_radiuslimited,1,1677.8865436993333,51.73785585539258
rosenbrock,6,2.2,de_rand_2_bin,generating_set_search,0,0.0,9.384139663193319e-16
ackley,6,2.2,generating_set_search,de_rand_2_bin,1,3.370459467078035e-11,0.0
griewank,239,48.8,adaptive_de_rand_1_bin_radiuslimited,generating_set_search,0,0.0,2.220446049250313e-16
griewank,141,29.2,random_search,probabilistic_descent,1,2625.0612192732715,3.808064974464287e-13
